Date,Open,High,Low,Close,Adj Close,Volume
02/14/2008,85.650002,86.699997,85.32,85.550003,63.741756,21826800
02/15/2008,85.190002,85.599998,84.389999,85.370003,63.607643,23966100
02/19/2008,86.519997,87.970001,86.519997,87.010002,64.82959,22600400
02/20/2008,86.309998,88.599998,86.169998,88.099998,65.641708,24723800
02/21/2008,87.709999,88,86.18,86.919998,64.762527,30107300
02/22/2008,87.459999,87.790001,86.029999,87.169998,64.948792,23487200
02/25/2008,87.169998,89.370003,87.07,89.129997,66.409134,23876300
02/26/2008,88.75,90,88.400002,89.889999,66.975403,21329600
02/27/2008,89.400002,90.169998,89.120003,89.389999,66.602852,20323100
02/28/2008,89.120003,90,88.849998,89.379997,66.595406,24999200
02/29/2008,88.769997,89.290001,86.25,87.010002,64.82959,26540200
03/03/2008,86.830002,88.410004,86.580002,87.75,65.380936,23192300
03/04/2008,87.470001,87.989998,85.5,86.690002,64.591156,30372200
03/05/2008,86.800003,87.620003,86.050003,87.190002,64.963699,30835400
03/06/2008,86.93,87.07,84.440002,84.510002,62.966881,28977000
03/07/2008,83.910004,84.059998,81.970001,82.489998,61.4618,30749200
03/10/2008,82.75,83.5,82,82.459999,61.439461,32432800
03/11/2008,83.959999,86.68,83.550003,86.68,64.583725,34835400
03/12/2008,86.610001,87.230003,85.68,85.970001,64.054703,26617900
03/13/2008,85.330002,87.5,84.900002,87.050003,64.859375,29347400
03/14/2008,87.739998,87.860001,84.790001,85.910004,64.009995,35741200
03/17/2008,83.879997,86.75,83.540001,85.790001,63.920574,39028700
03/18/2008,86.610001,88.470001,86.120003,88.470001,65.917381,33333800
03/19/2008,87.809998,88.5,84.349998,84.43,62.907257,35073600
03/20/2008,84.18,85.410004,82.75,85,63.33194,44962400
03/24/2008,85.169998,86.949997,85.040001,85.949997,64.039787,22339200
03/25/2008,86.260002,86.379997,84.330002,85.199997,63.480972,27080200
03/26/2008,85.230003,87,84.910004,86.260002,64.27076,23024000
03/27/2008,86.82,87.5,86.07,86.199997,64.226051,21760300
03/28/2008,86.050003,87.080002,85,85.220001,63.495876,21672600
03/31/2008,85.690002,86.379997,84.580002,84.580002,63.019016,36842400
04/01/2008,84.800003,87.040001,84.260002,87.019997,64.837036,23961500
04/02/2008,86.849998,89.120003,86.690002,88.519997,65.954636,23236000
04/03/2008,88,89.379997,87.900002,88.230003,65.738571,20083800
04/04/2008,88.480003,89.5,88.309998,88.739998,66.118561,18607900
04/07/2008,89.32,89.949997,88.690002,88.919998,66.252693,19585500
04/08/2008,88.730003,89.739998,88.230003,89.610001,66.766762,15832200
04/09/2008,89.720001,90.150002,89.110001,89.699997,66.83387,21920900
04/10/2008,89.529999,89.989998,88.660004,89.550003,66.722092,21774600
04/11/2008,88.900002,89.75,88.489998,88.620003,66.029152,17923000
04/14/2008,88.739998,89.980003,88.529999,89.699997,66.83387,19611700
04/15/2008,90.059998,90.889999,89.650002,90.800003,67.653427,19495700
04/16/2008,90.900002,93,90.760002,92.889999,69.21064,26870600
04/17/2008,92.480003,93.790001,92.199997,93.379997,69.575752,22887400
04/18/2008,93.360001,94.449997,92.93,94,70.037712,25910800
04/21/2008,94,94.470001,93.379997,94.260002,70.231415,17254200
04/22/2008,94.099998,94.93,93.809998,94.389999,70.328285,20719000
04/23/2008,94.269997,94.480003,93.279999,94.220001,70.201622,23944800
04/24/2008,93.410004,93.660004,92.139999,92.599998,68.994606,23534400
04/25/2008,93.209999,93.400002,91.709999,92.459999,68.890274,23369600
04/28/2008,92.57,93.709999,92.32,92.449997,68.882828,17319300
04/29/2008,92.419998,93.639999,91.790001,91.790001,68.391075,29445700
04/30/2008,92.25,94.510002,92.169998,93.07,69.344734,29782600
05/01/2008,90.099998,90.43,88.300003,89.699997,66.83387,43675400
05/02/2008,90.050003,90.540001,89.110001,89.610001,66.766762,27505600
05/05/2008,89.699997,90.550003,89.260002,89.510002,66.692284,21273900
05/06/2008,89.279999,90.389999,89,90.07,67.109528,28060600
05/07/2008,90.07,90.18,88.669998,88.82,66.178162,27580800
05/08/2008,89,89.949997,88.519997,89.93,67.005203,24332000
05/09/2008,89.370003,89.589996,87.970001,88.82,66.473831,24054700
05/12/2008,88.43,89.470001,87.599998,89.190002,66.750771,23053200
05/13/2008,88.870003,89.949997,88.529999,89.68,67.117462,21165000
05/14/2008,89.849998,90.989998,89.589996,89.910004,67.289612,24178900
05/15/2008,90.330002,91.300003,89.959999,91.300003,68.329895,28392900
05/16/2008,91.849998,92.949997,91.610001,92.669998,69.355225,29839000
05/19/2008,92.910004,94.589996,92.779999,94.360001,70.620033,25203000
05/20/2008,94.470001,94.879997,93.93,94.559998,70.76973,26901800
05/21/2008,94.629997,96.120003,93.459999,93.669998,70.103615,43221500
05/22/2008,93.760002,94.290001,92.410004,92.510002,69.235474,32042100
05/23/2008,92.639999,92.959999,90.660004,90.699997,67.880814,25348600
05/27/2008,90.040001,90.139999,89.029999,89.800003,67.207298,25885900
05/28/2008,89.129997,90.580002,88.879997,90.43,67.67878,22323600
05/29/2008,89.870003,90.529999,89.25,89.349998,66.870499,24692600
05/30/2008,89.580002,89.860001,88.419998,88.760002,66.428925,27125400
06/02/2008,88.089996,88.709999,87.419998,87.809998,65.717941,25959100
06/03/2008,87.68,88.260002,85.610001,85.709999,64.146309,31487200
06/04/2008,85.300003,86.730003,85,85.75,64.176224,34110600
06/05/2008,86.25,89.309998,86.120003,89.309998,66.840576,30266800
06/06/2008,89.790001,90.5,86.669998,86.790001,64.954582,34325700
06/09/2008,87.610001,89.129997,87.160004,89.07,66.660934,24232600
06/10/2008,88.769997,88.989998,86.82,87.889999,65.777809,27280200
06/11/2008,88.800003,89.400002,87.769997,88.610001,66.316689,24085000
06/12/2008,87.980003,88.43,86.82,87.059998,65.156647,32263700
06/13/2008,86.529999,88.400002,86.32,88.360001,66.129547,21050700
06/16/2008,88.489998,88.709999,87.790001,87.989998,65.852661,18504100
06/17/2008,87.870003,88.989998,87.480003,88.620003,66.32415,22026600
06/18/2008,88.080002,88.660004,87.199997,87.830002,65.732925,23499500
06/19/2008,88.040001,88.199997,85.5,85.790001,64.206154,26604200
06/20/2008,86.300003,86.43,84.769997,84.910004,63.547592,36185700
06/23/2008,85.099998,87.699997,85.089996,87.699997,65.635612,23600700
06/24/2008,87.529999,88,86.339996,86.919998,65.051857,21586600
06/25/2008,87.25,88.5,85.949997,87.599998,65.560799,27120500
06/26/2008,87.690002,88.519997,86.370003,86.410004,64.670158,26339700
06/27/2008,86.839996,87.540001,86.139999,86.550003,64.774956,28283300
06/30/2008,86.809998,88.199997,86.809998,88.129997,65.95742,26883800
07/01/2008,87.870003,88.349998,86.75,88.349998,66.122078,26024700
07/02/2008,88.5,89.629997,87.239998,87.410004,65.418549,34278700
07/03/2008,87.970001,89.529999,86.900002,88.269997,66.062195,23120900
07/07/2008,87.860001,88.879997,86.379997,86.949997,65.074303,29642900
07/08/2008,86.120003,86.790001,84.860001,85.940002,64.318413,35905100
07/09/2008,86.150002,87.199997,84.120003,84.309998,63.098518,29082300
07/10/2008,84.300003,86.059998,83.760002,86.059998,64.408249,30952700
07/11/2008,86.279999,86.639999,84.309998,85.480003,63.974152,29428400
07/14/2008,86,86.470001,84.480003,85.419998,63.929226,21552600
07/15/2008,85.650002,85.669998,81.870003,82.190002,61.511883,34406000
07/16/2008,81.889999,81.989998,79.410004,80.809998,60.479076,40408300
07/17/2008,81.300003,81.790001,79.099998,80.330002,60.119831,39193400
07/18/2008,80.629997,81.540001,79.93,81.540001,61.025394,36138800
07/21/2008,81.839996,82.980003,81.110001,82.980003,62.10313,24802500
07/22/2008,82.559998,83.230003,81.57,82.860001,62.013329,27909100
07/23/2008,82.980003,83,80.599998,80.989998,60.613785,31083500
07/24/2008,81.199997,81.949997,79.730003,80.800003,60.4716,36789400
07/25/2008,81.010002,82.410004,80.760002,81.699997,61.145149,27553800
07/28/2008,81.870003,82.230003,80.650002,80.68,60.381786,24017500
07/29/2008,80.830002,81.199997,79.75,80.900002,60.546417,25869900
07/30/2008,80.900002,84.760002,80.529999,84.379997,63.150894,36410700
07/31/2008,81.82,82.550003,80.190002,80.43,60.194695,40872900
08/01/2008,80.550003,81.099998,79.449997,79.720001,59.663311,28766900
08/04/2008,79.629997,80.129997,76.139999,76.599998,57.328262,37887200
08/05/2008,76.5,78.349998,76.209999,78.349998,58.637978,40087100
08/06/2008,78.5,78.650002,77.239998,78.330002,58.623005,30790600
08/07/2008,78.68,79.110001,77.309998,77.440002,57.956924,25346700
08/08/2008,76.900002,78.849998,76.309998,78.720001,58.91489,29318400
08/11/2008,78.519997,78.949997,77.040001,78.160004,58.794529,24566800
08/12/2008,78.57,78.650002,76.510002,76.879997,57.831676,25995900
08/13/2008,76.809998,78.629997,76.800003,78.169998,58.802067,30654900
08/14/2008,77.599998,78.150002,76.910004,77.449997,58.260441,25848500
08/15/2008,77.089996,77.279999,76.190002,77.07,57.974606,26280600
08/18/2008,77.459999,78.050003,76.300003,76.529999,57.568375,22944600
08/19/2008,76.379997,78.269997,76.370003,77.949997,58.636566,22132200
08/20/2008,78.540001,79.660004,77.379997,78.809998,59.283478,25970200
08/21/2008,79.279999,80.949997,79,80.349998,60.441929,24638500
08/22/2008,80,80.699997,79.150002,80.300003,60.404324,19662300
08/25/2008,80.269997,80.559998,78.639999,78.709999,59.208267,20634900
08/26/2008,78.82,80,78.82,79.949997,60.14101,18751700
08/27/2008,80.669998,81.279999,80,80.470001,60.532215,20392000
08/28/2008,81.059998,81.190002,79.889999,81.18,61.066292,20287500
08/29/2008,81.5,81.5,80.010002,80.010002,60.186169,22060400
09/02/2008,78.040001,78.889999,77.279999,77.32,58.162666,31688100
09/03/2008,77.010002,78.599998,77.010002,78.019997,58.689209,27014700
09/04/2008,77.68,78.339996,75.699997,76.139999,57.275028,32200600
09/05/2008,76,76.389999,74.690002,75.620003,56.883858,27869100
09/08/2008,76.760002,77.550003,76,76.769997,57.74892,31222900
09/09/2008,76.07,76.989998,73.260002,73.260002,55.108604,38473100
09/10/2008,73.879997,75.800003,73.540001,75.25,56.605526,31399200
09/11/2008,74.559998,75.75,73.620003,75.559998,56.838718,35639900
09/12/2008,75.519997,77.699997,75.510002,77.5,58.298054,28646300
09/15/2008,74.940002,77.900002,73.25,73.25,55.101074,40186900
09/16/2008,71.989998,76.75,71.510002,76.43,57.493172,42584700
09/17/2008,75.599998,79.120003,74.82,75.279999,56.628094,43487000
09/18/2008,76.290001,77.75,74.550003,77.75,58.486122,48231100
09/19/2008,80.489998,82,78.220001,79.610001,59.88525,58834600
09/22/2008,80.199997,81.800003,78.529999,78.879997,59.336136,31995600
09/23/2008,78.57,80.5,77.580002,77.690002,58.44099,27868200
09/24/2008,77.949997,79.5,77.019997,78.029999,58.696751,27539300
09/25/2008,78.540001,81.300003,78.5,80.669998,60.682648,36144700
09/26/2008,79.029999,81.029999,78.610001,80.650002,60.667587,28933600
09/29/2008,78.919998,80,74.059998,74.059998,55.710365,58785700
09/30/2008,75.620003,78.610001,75.169998,77.660004,58.418423,42032700
10/01/2008,77.190002,79.230003,74.93,78.580002,59.110493,34337100
10/02/2008,77.769997,79.410004,76.440002,77.5,58.298054,44100200
10/03/2008,77.849998,81.75,77.550003,77.940002,58.629044,44177200
10/06/2008,75.650002,77.5,73.730003,77.32,58.162666,65937700
10/07/2008,78,79.879997,74.959999,76.07,57.22237,62791100
10/08/2008,74.849998,79.389999,74,77,57.921947,74941800
10/09/2008,77.599998,78.449997,67.470001,68,51.151852,68771800
10/10/2008,63.860001,66.059998,56.509998,62.360001,46.909256,112867200
10/13/2008,64.900002,73.739998,63.880001,73.080002,54.973179,64864300
10/14/2008,75.050003,75.660004,68.709999,72.459999,54.506828,64126300
10/15/2008,70.760002,70.760002,61.330002,62.349998,46.901741,61247200
10/16/2008,63.310001,69.68,59.169998,69.449997,52.242584,78110100
10/17/2008,67.050003,72.440002,65.599998,68.040001,51.181931,58398500
10/20/2008,70.370003,75,69.739998,74.989998,56.40995,44874600
10/21/2008,72.449997,74.330002,69.209999,71.5,53.784672,43789700
10/22/2008,68.739998,69.360001,63.900002,64.57,48.571686,52089300
10/23/2008,65.879997,70.389999,64.389999,70.389999,52.949677,64686000
10/24/2008,64.010002,70.980003,64,69.040001,51.934181,54629400
10/27/2008,67.580002,70.980003,65,66.089996,49.715076,48774800
10/28/2008,68.870003,75.449997,67.059998,74.860001,56.312164,69047100
10/29/2008,74.870003,77.989998,73.059998,74.650002,56.154198,62703600
10/30/2008,75,75.75,71.440002,75.050003,56.455082,56158400
10/31/2008,74.370003,77.360001,73.25,74.120003,55.755516,52835800
11/03/2008,73.449997,75.18,72.5,74.290001,55.883396,35456000
11/04/2008,75.129997,77.959999,75.07,77.489998,58.290543,48208700
11/05/2008,76.25,77.339996,72.839996,73.690002,55.432022,45390700
11/06/2008,73.120003,73.879997,69.400002,69.959999,52.626221,52864400
11/07/2008,70.480003,75.589996,70.480003,73.949997,55.947514,44691300
11/10/2008,75.099998,75.839996,72.800003,74.019997,56.000477,37409700
11/11/2008,72.650002,74.160004,71.589996,72.650002,54.963997,42007600
11/12/2008,71.349998,72.220001,68.699997,68.93,52.149597,50521000
11/13/2008,69.540001,76.5,67.540001,75.410004,57.052105,72704700
11/14/2008,73.800003,77.75,71.900002,73.68,55.743244,53998400
11/17/2008,73.5,76.459999,73,73.379997,55.516266,48660000
11/18/2008,73.5,76.989998,73.029999,76.330002,57.748135,57787000
11/19/2008,76.199997,77.129997,73.050003,73.419998,55.546535,57444800
11/20/2008,71.839996,75.419998,68.300003,68.510002,51.831841,76887100
11/21/2008,69.779999,76.199997,69.150002,75.809998,57.354725,84550600
11/24/2008,76.82,80.230003,75.309998,78.800003,59.616829,74991100
11/25/2008,78.389999,79.559998,76.919998,78.110001,59.094826,56603500
11/26/2008,77.379997,81.029999,76.580002,80.889999,61.198025,46703000
11/28/2008,79.860001,80.440002,79.199997,80.150002,60.638187,19591000
12/01/2008,77.889999,77.980003,74.309998,74.309998,56.219872,55589900
12/02/2008,75.589996,78,74.93,77.610001,58.716496,54657000
12/03/2008,76.160004,79.440002,75.730003,78.93,59.715179,57458800
12/04/2008,77.540001,79,75.019997,76.269997,57.702744,65355700
12/05/2008,75.669998,77.980003,72.68,76.599998,57.952408,65004800
12/08/2008,78.589996,80.059998,78.190002,79.599998,60.222065,51585500
12/09/2008,79.019997,79.629997,77.510002,78.199997,59.162888,47045500
12/10/2008,79.220001,81.709999,78.870003,80.07,60.577652,44060200
12/11/2008,80.330002,81.919998,79.410004,80.019997,60.539825,50060100
12/12/2008,78.040001,81,77.839996,80.449997,60.865162,44313900
12/15/2008,81.32,81.5,78.860001,79.949997,60.486874,43410800
12/16/2008,80.410004,83.639999,80.07,83.139999,62.900288,58471100
12/17/2008,82.57,83.239998,81.059998,81.059998,61.326672,51197300
12/18/2008,80.559998,80.980003,76.199997,77,58.255035,59693900
12/19/2008,76.800003,78.330002,75.019997,75.019997,56.757038,68480300
12/22/2008,75.209999,75.870003,73.269997,74.910004,56.67382,41021900
12/23/2008,75.5,76.360001,74.519997,75.099998,56.817562,32697800
12/24/2008,74.620003,76.099998,74.449997,75.779999,57.332001,11295800
12/26/2008,76.040001,77.400002,76.040001,77.190002,58.398773,17024000
12/29/2008,78.279999,78.550003,77.089996,78.019997,59.026703,22839900
12/30/2008,78.019997,79.199997,77.580002,78.589996,59.457954,25122300
12/31/2008,78.419998,80.589996,78.290001,79.830002,60.396084,30026400
01/02/2009,80.059998,82.110001,78.900002,81.639999,61.76545,35803700
01/05/2009,81.269997,82.419998,80.68,81.629997,61.757893,43340100
01/06/2009,82.139999,82.730003,79.629997,80.300003,60.751671,41906100
01/07/2009,79.25,80.190002,77.559998,78.25,59.200718,35268800
01/08/2009,77.910004,79.57,77.900002,79.089996,59.836208,30817100
01/09/2009,78.879997,79.25,77.379997,77.57,58.686256,32862000
01/12/2009,76.540001,77.519997,76.010002,76.540001,57.906994,38112100
01/13/2009,76.459999,78.339996,76.459999,77.919998,58.951046,47116500
01/14/2009,77.040001,77.309998,74.32,75.099998,56.817562,48040500
01/15/2009,74.699997,76.699997,74.010002,76.660004,57.997818,55562200
01/16/2009,77.620003,78.449997,76.519997,78.099998,59.087231,45528100
01/20/2009,77.080002,78.629997,76,76.290001,57.717873,42838600
01/21/2009,76.25,79.379997,76,79.260002,59.96484,43317700
01/22/2009,77.690002,78.919998,76.589996,78.230003,59.185596,40204700
01/23/2009,76.400002,78.800003,75.779999,78.040001,59.041836,46022800
01/26/2009,78.68,80.169998,77.870003,78.599998,59.465504,42758400
01/27/2009,78.269997,79.43,77.620003,78.919998,59.707607,38508900
01/28/2009,79.370003,79.599998,77.139999,79.25,59.957302,45324700
01/29/2009,77.580002,78,76.639999,77,58.255035,38945300
01/30/2009,78.25,78.889999,76,76.480003,57.861607,51904600
02/02/2009,76.059998,77.120003,75.660004,76.690002,58.020493,36113100
02/03/2009,76.849998,78.639999,76.669998,78.120003,59.102375,39567300
02/04/2009,78.550003,78.889999,77.050003,77.660004,58.754353,29602000
02/05/2009,77.57,79.919998,76.43,79.779999,60.358253,39597400
02/06/2009,78.809998,80.489998,78.699997,80.339996,61.088223,36404400
02/09/2009,80.389999,80.5,78.699997,79.480003,60.434296,27763200
02/10/2009,79.279999,79.599998,75.690002,76.139999,57.894653,43836100
02/11/2009,76.610001,76.769997,73.610001,74.580002,56.708469,47897600
02/12/2009,73.57,75.25,72.699997,75.220001,57.19511,42857500
02/13/2009,74.989998,75.580002,74.440002,74.589996,56.71608,30384300
02/17/2009,72.720001,72.910004,71.160004,71.279999,54.199257,41844300
02/18/2009,71.510002,72.580002,71.269997,71.940002,54.701111,34329200
02/19/2009,71.870003,72.959999,71.769997,72.160004,54.868366,31232400
02/20/2009,70.940002,72.220001,70.209999,71.230003,54.16124,42809100
02/23/2009,72.25,72.800003,69.059998,69.300003,52.69371,40717900
02/24/2009,69.720001,72.290001,69.650002,72.089996,54.815136,48886900
02/25/2009,71.400002,73.489998,70.5,72.050003,54.784737,55505600
02/26/2009,71.769997,73.480003,70.870003,70.949997,53.948341,37212400
02/27/2009,69.790001,70.230003,67.900002,67.900002,51.6292,64947400
03/02/2009,67,67.43,64.839996,64.910004,49.355694,54827200
03/03/2009,65.839996,66.120003,64.080002,64.360001,48.937477,48931900
03/04/2009,65.559998,66.540001,64.790001,65.68,49.941174,51515300
03/05/2009,64.18,64.580002,62.130001,62.220001,47.310295,50244900
03/06/2009,62.98,64.589996,61.860001,64.029999,48.68655,47090200
03/09/2009,62.880001,65.980003,62.869999,64.57,49.097153,42726000
03/10/2009,65.589996,67.480003,65.339996,67.389999,51.241402,51651700
03/11/2009,67.379997,67.959999,65.349998,65.769997,50.009605,37467100
03/12/2009,66.010002,67.489998,65.720001,67.150002,51.058914,40430500
03/13/2009,67.389999,67.629997,66.370003,67.199997,51.096939,35225200
03/16/2009,67.040001,68.230003,66.57,66.970001,50.922054,33593400
03/17/2009,66.809998,69.239998,66.360001,69.089996,52.534031,30824900
03/18/2009,68.510002,70,66.860001,69.169998,52.594872,41888000
03/19/2009,70.400002,70.43,67.940002,68.330002,51.956161,38598400
03/20/2009,68.639999,69.440002,65.669998,66.089996,50.252922,67260000
03/23/2009,66.989998,70.82,66.860001,70.529999,53.628975,51747600
03/24/2009,69.599998,70.690002,69.150002,69.379997,52.754532,32115200
03/25/2009,69.699997,71.169998,68.760002,70.160004,53.347649,36739800
03/26/2009,70.68,71.489998,69.82,71.230003,54.16124,37731700
03/27/2009,70.050003,70.599998,69.290001,69.980003,53.21077,29513200
03/30/2009,68.540001,68.849998,67.580002,68.629997,52.184265,32211000
03/31/2009,69.040001,69.339996,67.739998,68.099998,51.781269,41127100
04/01/2009,67.040001,69.480003,66.5,69.230003,52.640491,39375500
04/02/2009,70.730003,71.150002,69.699997,70.25,53.416077,38162200
04/03/2009,69.760002,70.790001,69.400002,70.440002,53.560535,26709000
04/06/2009,69.660004,70.43,69.010002,70.050003,53.263981,27193000
04/07/2009,69.029999,69.25,68.029999,68.709999,52.245102,28035500
04/08/2009,68.57,69.589996,67.889999,68.959999,52.435196,26022200
04/09/2009,69.949997,70.410004,69.25,69.839996,53.104309,26866100
04/13/2009,68.639999,69.059998,67.760002,68.019997,51.72044,27909800
04/14/2009,67.239998,67.93,66.349998,67.699997,51.477123,32703100
04/15/2009,67.589996,68.5,67.230003,68.139999,51.811684,24545600
04/16/2009,68.610001,68.610001,66.82,67.410004,51.256618,27915600
04/17/2009,67.839996,68.059998,66.580002,66.75,50.754776,32604300
04/20/2009,66.019997,66.419998,65.18,65.290001,49.64463,31874800
04/21/2009,65.290001,66.279999,64.870003,66.230003,50.359379,32234400
04/22/2009,65.639999,65.839996,64.559998,64.75,49.234024,31076500
04/23/2009,65.309998,65.760002,64.5,65.709999,49.963974,29213500
04/24/2009,66.209999,67,65.910004,66.57,50.617905,32347600
04/27/2009,65.290001,66.650002,65.050003,66.129997,50.283333,26586500
04/28/2009,65.360001,67.730003,65.360001,67.080002,51.005695,27421000
04/29/2009,67.32,68.629997,67.110001,68.440002,52.03981,28974900
04/30/2009,68.639999,68.739998,66.220001,66.669998,50.693935,35088500
05/01/2009,67.129997,68.059998,66.080002,68.010002,51.712845,27385000
05/04/2009,68.5,68.910004,67.669998,68.199997,51.857315,27306100
05/05/2009,68.080002,68.32,67.160004,67.650002,51.439098,19910300
05/06/2009,68.040001,68.599998,67.440002,68.580002,52.146252,30814800
05/07/2009,69,69.040001,67.620003,68.93,52.412388,32541600
05/08/2009,69.400002,71.230003,69.389999,70.800003,53.834278,35886400
05/11/2009,69.480003,69.639999,68.839996,69.269997,52.98521,23715900
05/12/2009,69.769997,71.199997,69.550003,70.82,54.170837,28337300
05/13/2009,69.980003,70.57,69.43,69.769997,53.36768,26011900
05/14/2009,69.519997,70.080002,65.599998,69.760002,53.360027,21298100
05/15/2009,69.309998,69.75,68.589996,69.110001,52.862843,26714600
05/18/2009,69.739998,70.760002,69.5,70.5,53.926067,25071900
05/19/2009,70.309998,71.129997,70.07,70.519997,53.941341,20851500
05/20/2009,71,71.389999,69.349998,69.610001,53.245293,28550700
05/21/2009,68.720001,68.980003,67.989998,68.389999,52.312096,24029200
05/22/2009,68.620003,69.68,68.389999,68.830002,52.648659,18624200
05/26/2009,68.389999,69.949997,67.910004,69.809998,53.398254,29405600
05/27/2009,69.800003,70.620003,68.169998,68.300003,52.243267,23010500
05/28/2009,68.540001,69.800003,68.129997,69.230003,52.954628,27800500
05/29/2009,69.800003,70.25,68.949997,69.349998,53.046413,33192400
06/01/2009,70.459999,72.040001,70.25,71.760002,54.889851,31804200
06/02/2009,71.440002,73.209999,71.440002,72.919998,55.777153,28676700
06/03/2009,72.389999,72.449997,71.330002,72.080002,55.134617,29755400
06/04/2009,72.669998,73.050003,72.07,72.980003,55.823044,25934100
06/05/2009,73.25,73.5,72.029999,72.970001,55.815388,26481100
06/08/2009,72.480003,73.690002,72,73.169998,55.968369,23300300
06/09/2009,73.559998,73.82,72.370003,73.120003,55.93013,21944500
06/10/2009,73.970001,74.120003,72.839996,73.839996,56.480843,27360200
06/11/2009,74,74.830002,73.120003,74.050003,56.641491,30857000
06/12/2009,73.43,74.160004,73.099998,73.779999,56.434956,21693200
06/15/2009,72.639999,72.959999,72.25,72.809998,55.693005,27871600
06/16/2009,73.339996,73.43,71.580002,71.629997,54.790401,24218800
06/17/2009,71.059998,71.779999,70.839996,71.419998,54.629768,29926300
06/18/2009,71.230003,72.089996,71.160004,71.440002,54.645088,20734300
06/19/2009,71.849998,72,70.419998,71.050003,54.34676,42763000
06/22/2009,70.099998,70.169998,68.690002,68.839996,52.656315,28398500
06/23/2009,69.279999,69.639999,68.510002,68.949997,52.74044,24146400
06/24/2009,69.300003,69.620003,68.18,68.449997,52.357998,20861400
06/25/2009,68.309998,70.029999,68.080002,69.879997,53.451817,30901300
06/26/2009,69.669998,69.790001,68.860001,69.050003,52.816944,27662000
06/29/2009,69.449997,70.779999,69.129997,70.580002,53.987255,24357700
06/30/2009,70.599998,70.970001,69.110001,69.910004,53.47477,27339800
07/01/2009,70.669998,71.510002,70.410004,70.559998,53.971951,22548700
07/02/2009,69.57,69.720001,68,68.489998,52.388588,22946200
07/06/2009,67.669998,68.150002,66.360001,68.099998,52.090282,29776400
07/07/2009,67.610001,67.809998,66.370003,66.559998,50.912315,25054300
07/08/2009,66.559998,67.129997,65.5,66.260002,50.682846,30050500
07/09/2009,66.800003,66.970001,65.709999,65.970001,50.461021,22770900
07/10/2009,65.099998,65.400002,64.75,65.120003,49.810852,25921000
07/13/2009,65.169998,65.730003,64.459999,65.699997,50.254494,31656600
07/14/2009,66.199997,66.349998,65.459999,66.220001,50.652245,22878800
07/15/2009,67.199997,68.510002,66.889999,68.440002,52.350365,29656700
07/16/2009,68.199997,68.800003,67.480003,68.459999,52.365635,23543600
07/17/2009,68.300003,68.75,67.849998,68.519997,52.411541,25791100
07/20/2009,69.110001,69.379997,68.129997,68.940002,52.732796,21275900
07/21/2009,69.419998,70.510002,69.330002,70.470001,53.903122,25945600
07/22/2009,69.879997,70.720001,69.519997,69.989998,53.535965,24773800
07/23/2009,69.82,71.739998,69.730003,71.610001,54.775101,27122600
07/24/2009,71.360001,72.379997,71.260002,72.290001,55.295242,18187900
07/27/2009,72.410004,72.790001,71.75,72.75,55.647099,17360300
07/28/2009,71.879997,72.5,71.110001,71.889999,54.989262,23044500
07/29/2009,71.07,71.580002,70.300003,71.43,54.637428,24100600
07/30/2009,70.300003,71.519997,69.910004,70.720001,54.094337,37842300
07/31/2009,70.360001,70.5,69.43,70.389999,53.841915,28070600
08/03/2009,70.959999,71.400002,70.300003,70.650002,54.040798,24756800
08/04/2009,70.25,70.639999,70,70.599998,54.002537,18612000
08/05/2009,70.480003,70.489998,69.610001,70.029999,53.566547,20348800
08/06/2009,70.010002,70.029999,69.410004,69.730003,53.337078,17369900
08/07/2009,70.010002,70.389999,69.349998,69.470001,53.138199,18041800
08/10/2009,69.120003,69.709999,69.029999,69.18,52.916386,16233400
08/11/2009,68.699997,68.790001,67.949997,68.129997,52.431553,16947000
08/12/2009,68.230003,69.550003,68.150002,69.110001,53.185734,19183400
08/13/2009,69.220001,69.220001,68.169998,68.75,52.908688,20235600
08/14/2009,68.519997,68.660004,67.650002,68.209999,52.493111,19228000
08/17/2009,67.370003,67.370003,66.510002,66.550003,51.215614,24332000
08/18/2009,66.699997,66.809998,66.260002,66.489998,51.16943,21519700
08/19/2009,66.089996,68.190002,66.089996,68,52.331501,28432900
08/20/2009,68.089996,68.779999,67.870003,68.589996,52.785549,17247200
08/21/2009,69.449997,70,69.209999,69.919998,53.80909,26166000
08/24/2009,70.040001,71.650002,69.93,71.300003,54.871117,25603700
08/25/2009,71.699997,71.889999,70.550003,70.68,54.393986,21183500
08/26/2009,70.050003,71.470001,69.900002,71.370003,54.92498,18773100
08/27/2009,71.07,71.169998,69.989998,70.860001,54.532494,21395500
08/28/2009,71.199997,71.199997,69.949997,70.120003,53.963005,17716500
08/31/2009,69.449997,69.849998,68.949997,69.150002,53.216511,24337900
09/01/2009,68.93,69.5,68.110001,68.410004,52.647022,24373900
09/02/2009,68.349998,68.900002,68.120003,68.18,52.47002,16315800
09/03/2009,68.470001,68.650002,67.830002,68.260002,52.531601,15156000
09/04/2009,68.220001,69.300003,68.129997,69.18,53.239609,15156600
09/08/2009,69.849998,70.970001,69.699997,70.650002,54.370884,21966000
09/09/2009,70.800003,71.050003,70.089996,70.5,54.255455,19652600
09/10/2009,70.830002,71.040001,70.400002,70.650002,54.370884,19177600
09/11/2009,70.889999,71.080002,69.75,69.980003,53.855282,17468500
